iter 1250, lr: 0.2, attr_lr: 0, batch_loss: 0.63240712240793, train_err: 0.203125, grad_norm: 0.00018351626588241
iter 2742, lr: 0.2, attr_lr: 0, batch_loss: 0.62955176325282, train_err: 0.171875, grad_norm: 8.5534076663964e-05
iter 2743, lr: 0.2, attr_lr: 0, batch_loss: 0.62793342813117, train_err: 0.1953125, grad_norm: 8.9100983903941e-05
iter 2744, lr: 0.2, attr_lr: 0, batch_loss: 0.62477169096755, train_err: 0.166015625, grad_norm: 9.2486645875649e-05
iter 2745, lr: 0.2, attr_lr: 0, batch_loss: 0.62744317324736, train_err: 0.203125, grad_norm: 8.9577626193001e-05
iter 2746, lr: 0.2, attr_lr: 0, batch_loss: 0.63217147560887, train_err: 0.2109375, grad_norm: 8.5667215512564e-05
iter 2747, lr: 0.2, attr_lr: 0, batch_loss: 0.62701159582563, train_err: 0.185546875, grad_norm: 7.4416144919079e-05
iter 2748, lr: 0.2, attr_lr: 0, batch_loss: 0.63070013368271, train_err: 0.19921875, grad_norm: 8.0556377145542e-05
iter 2749, lr: 0.2, attr_lr: 0, batch_loss: 0.62675649736388, train_err: 0.19140625, grad_norm: 8.9587531499121e-05
iter 2750, lr: 0.2, attr_lr: 0, batch_loss: 0.62572416048475, train_err: 0.193359375, grad_norm: 8.5584544228175e-05
Testing... 
average test_loss = 0.62491484217324, average test_pred_err = 0.167
iter 2751, lr: 0.2, attr_lr: 0, batch_loss: 0.6275538034103, train_err: 0.19140625, grad_norm: 8.7368828693781e-05
iter 2752, lr: 0.2, attr_lr: 0, batch_loss: 0.63090386298626, train_err: 0.185546875, grad_norm: 8.0328740382323e-05
iter 2753, lr: 0.2, attr_lr: 0, batch_loss: 0.6368635969553, train_err: 0.20703125, grad_norm: 8.4745829103559e-05
iter 2754, lr: 0.2, attr_lr: 0, batch_loss: 0.62924073651263, train_err: 0.1953125, grad_norm: 8.6382845821159e-05
iter 2755, lr: 0.2, attr_lr: 0, batch_loss: 0.63264804974841, train_err: 0.212890625, grad_norm: 8.3596579205547e-05
iter 2756, lr: 0.2, attr_lr: 0, batch_loss: 0.62715710097175, train_err: 0.203125, grad_norm: 0.00010589150794499
iter 2757, lr: 0.2, attr_lr: 0, batch_loss: 0.6273670812503, train_err: 0.1796875, grad_norm: 8.3225501977796e-05
iter 2758, lr: 0.2, attr_lr: 0, batch_loss: 0.6334279671692, train_err: 0.224609375, grad_norm: 7.8228683471781e-05
iter 2759, lr: 0.2, attr_lr: 0, batch_loss: 0.63794310079429, train_err: 0.203125, grad_norm: 7.6018167982795e-05
iter 2760, lr: 0.2, attr_lr: 0, batch_loss: 0.62622221532924, train_err: 0.185546875, grad_norm: 9.7235086911844e-05
iter 2761, lr: 0.2, attr_lr: 0, batch_loss: 0.62806581165867, train_err: 0.20703125, grad_norm: 0.00010202848587178
iter 2762, lr: 0.2, attr_lr: 0, batch_loss: 0.6303926692465, train_err: 0.185546875, grad_norm: 8.1376828839052e-05
iter 2763, lr: 0.2, attr_lr: 0, batch_loss: 0.62984245115748, train_err: 0.19140625, grad_norm: 8.9919457059108e-05
iter 2764, lr: 0.2, attr_lr: 0, batch_loss: 0.63441698644557, train_err: 0.220703125, grad_norm: 7.5608522455632e-05
iter 2765, lr: 0.2, attr_lr: 0, batch_loss: 0.63137548342577, train_err: 0.205078125, grad_norm: 8.3851957152466e-05
iter 2766, lr: 0.2, attr_lr: 0, batch_loss: 0.62681219731682, train_err: 0.173828125, grad_norm: 9.2635971789227e-05
iter 2767, lr: 0.2, attr_lr: 0, batch_loss: 0.63445003503242, train_err: 0.22265625, grad_norm: 7.9440630479041e-05
iter 2768, lr: 0.2, attr_lr: 0, batch_loss: 0.6306871144482, train_err: 0.1953125, grad_norm: 9.4922750124289e-05
iter 2769, lr: 0.2, attr_lr: 0, batch_loss: 0.62713020227202, train_err: 0.173828125, grad_norm: 9.6367123333801e-05
iter 2770, lr: 0.2, attr_lr: 0, batch_loss: 0.62472000363275, train_err: 0.1796875, grad_norm: 9.175847371958e-05
iter 2771, lr: 0.2, attr_lr: 0, batch_loss: 0.63077003770722, train_err: 0.212890625, grad_norm: 9.6708472387367e-05
iter 2772, lr: 0.2, attr_lr: 0, batch_loss: 0.62863452661231, train_err: 0.16796875, grad_norm: 6.7189956020235e-05
iter 2773, lr: 0.2, attr_lr: 0, batch_loss: 0.63011232542928, train_err: 0.193359375, grad_norm: 9.1552978540336e-05
iter 2774, lr: 0.2, attr_lr: 0, batch_loss: 0.63157942024938, train_err: 0.201171875, grad_norm: 8.443812071246e-05
iter 2775, lr: 0.2, attr_lr: 0, batch_loss: 0.63377001382606, train_err: 0.21484375, grad_norm: 7.8431480107716e-05
iter 2776, lr: 0.2, attr_lr: 0, batch_loss: 0.62829848361651, train_err: 0.212890625, grad_norm: 8.4530330552581e-05
iter 2777, lr: 0.2, attr_lr: 0, batch_loss: 0.62965987345956, train_err: 0.220703125, grad_norm: 9.8026178701747e-05
iter 2778, lr: 0.2, attr_lr: 0, batch_loss: 0.6312719267001, train_err: 0.181640625, grad_norm: 8.1144028414922e-05
iter 2779, lr: 0.2, attr_lr: 0, batch_loss: 0.62753792215478, train_err: 0.205078125, grad_norm: 0.00010402954587129
iter 2780, lr: 0.2, attr_lr: 0, batch_loss: 0.62676354096143, train_err: 0.185546875, grad_norm: 9.8792388142446e-05
iter 2781, lr: 0.2, attr_lr: 0, batch_loss: 0.63125429965372, train_err: 0.208984375, grad_norm: 7.7419626062704e-05
iter 2782, lr: 0.2, attr_lr: 0, batch_loss: 0.62482504460326, train_err: 0.181640625, grad_norm: 8.8058878776068e-05
iter 2783, lr: 0.2, attr_lr: 0, batch_loss: 0.63105897699581, train_err: 0.205078125, grad_norm: 8.1722123546811e-05
iter 2784, lr: 0.2, attr_lr: 0, batch_loss: 0.63245286916378, train_err: 0.224609375, grad_norm: 8.8304713892292e-05
iter 2785, lr: 0.2, attr_lr: 0, batch_loss: 0.62924808397649, train_err: 0.2109375, grad_norm: 9.0071762003549e-05
iter 2786, lr: 0.2, attr_lr: 0, batch_loss: 0.63060303758324, train_err: 0.216796875, grad_norm: 8.9000477175884e-05
iter 2787, lr: 0.2, attr_lr: 0, batch_loss: 0.62273366404039, train_err: 0.169921875, grad_norm: 9.1319791145259e-05
iter 2788, lr: 0.2, attr_lr: 0, batch_loss: 0.62398009823237, train_err: 0.203125, grad_norm: 0.00010534094518797
iter 2789, lr: 0.2, attr_lr: 0, batch_loss: 0.62848471501455, train_err: 0.2109375, grad_norm: 9.7164831960945e-05
iter 2790, lr: 0.2, attr_lr: 0, batch_loss: 0.6297241144984, train_err: 0.193359375, grad_norm: 8.5518723368271e-05
iter 2791, lr: 0.2, attr_lr: 0, batch_loss: 0.62302476428868, train_err: 0.1875, grad_norm: 0.00011119113116948
iter 2792, lr: 0.2, attr_lr: 0, batch_loss: 0.62949454164539, train_err: 0.18359375, grad_norm: 7.4426045089276e-05
iter 2793, lr: 0.2, attr_lr: 0, batch_loss: 0.62344509383418, train_err: 0.203125, grad_norm: 0.00010767791746989
iter 2794, lr: 0.2, attr_lr: 0, batch_loss: 0.63155442065782, train_err: 0.185546875, grad_norm: 6.3842643592568e-05
iter 2795, lr: 0.2, attr_lr: 0, batch_loss: 0.63154984018915, train_err: 0.208984375, grad_norm: 8.6452048533871e-05
iter 2796, lr: 0.2, attr_lr: 0, batch_loss: 0.63102786031369, train_err: 0.20703125, grad_norm: 7.1387854674271e-05
iter 2797, lr: 0.2, attr_lr: 0, batch_loss: 0.63088459602456, train_err: 0.220703125, grad_norm: 8.4119948354978e-05
iter 2798, lr: 0.2, attr_lr: 0, batch_loss: 0.63522100919958, train_err: 0.228515625, grad_norm: 6.5847182452786e-05
iter 2799, lr: 0.2, attr_lr: 0, batch_loss: 0.629819041587, train_err: 0.193359375, grad_norm: 8.344312791021e-05
iter 2800, lr: 0.2, attr_lr: 0, batch_loss: 0.62997645413167, train_err: 0.1875, grad_norm: 9.7439572923716e-05
Testing... 
average test_loss = 0.6251111180897, average test_pred_err = 0.154
Snapshotting A_model... done
iter 2801, lr: 0.2, attr_lr: 0, batch_loss: 0.62689233262196, train_err: 0.185546875, grad_norm: 9.5303173862011e-05
iter 2802, lr: 0.2, attr_lr: 0, batch_loss: 0.62964402961215, train_err: 0.1953125, grad_norm: 9.176632159351e-05
iter 2803, lr: 0.2, attr_lr: 0, batch_loss: 0.63314460606437, train_err: 0.208984375, grad_norm: 8.3602024016967e-05
iter 2804, lr: 0.2, attr_lr: 0, batch_loss: 0.62417374065192, train_err: 0.173828125, grad_norm: 9.3608723559622e-05
iter 2805, lr: 0.2, attr_lr: 0, batch_loss: 0.62783779827147, train_err: 0.21875, grad_norm: 0.00010029669323146
iter 2806, lr: 0.2, attr_lr: 0, batch_loss: 0.62779219301012, train_err: 0.19140625, grad_norm: 8.097661592216e-05
iter 2807, lr: 0.2, attr_lr: 0, batch_loss: 0.6292563228678, train_err: 0.19921875, grad_norm: 8.4572460879979e-05
iter 2808, lr: 0.2, attr_lr: 0, batch_loss: 0.62923191241596, train_err: 0.203125, grad_norm: 9.0697139686373e-05
iter 2809, lr: 0.2, attr_lr: 0, batch_loss: 0.62912330333378, train_err: 0.171875, grad_norm: 7.7817329713677e-05
iter 2810, lr: 0.2, attr_lr: 0, batch_loss: 0.63010217212445, train_err: 0.197265625, grad_norm: 7.3461264218027e-05
iter 2811, lr: 0.2, attr_lr: 0, batch_loss: 0.62728802794255, train_err: 0.205078125, grad_norm: 0.00010010733657459
iter 2812, lr: 0.2, attr_lr: 0, batch_loss: 0.63513085377382, train_err: 0.2265625, grad_norm: 6.9496830145845e-05
iter 2813, lr: 0.2, attr_lr: 0, batch_loss: 0.6270931263754, train_err: 0.177734375, grad_norm: 8.0076837725682e-05
iter 2814, lr: 0.2, attr_lr: 0, batch_loss: 0.62995562449127, train_err: 0.197265625, grad_norm: 8.9423573686295e-05
iter 2815, lr: 0.2, attr_lr: 0, batch_loss: 0.63653012353528, train_err: 0.203125, grad_norm: 6.2292096149856e-05
iter 2816, lr: 0.2, attr_lr: 0, batch_loss: 0.63311754651901, train_err: 0.1875, grad_norm: 6.3356180063736e-05
iter 2817, lr: 0.2, attr_lr: 0, batch_loss: 0.63402144478079, train_err: 0.193359375, grad_norm: 6.3146935343889e-05
iter 2818, lr: 0.2, attr_lr: 0, batch_loss: 0.62986934732254, train_err: 0.203125, grad_norm: 7.7739746178788e-05
iter 2819, lr: 0.2, attr_lr: 0, batch_loss: 0.62864781403138, train_err: 0.1875, grad_norm: 8.0634264653917e-05
iter 2820, lr: 0.2, attr_lr: 0, batch_loss: 0.63200316013977, train_err: 0.236328125, grad_norm: 9.4573739796483e-05
iter 2821, lr: 0.2, attr_lr: 0, batch_loss: 0.63436558296316, train_err: 0.203125, grad_norm: 7.9775648166513e-05
iter 2822, lr: 0.2, attr_lr: 0, batch_loss: 0.62948970033446, train_err: 0.203125, grad_norm: 8.3025869430716e-05
iter 2823, lr: 0.2, attr_lr: 0, batch_loss: 0.63840791883298, train_err: 0.234375, grad_norm: 7.9391755669244e-05
iter 2824, lr: 0.2, attr_lr: 0, batch_loss: 0.6285312677021, train_err: 0.2109375, grad_norm: 8.9798736958997e-05
iter 2825, lr: 0.2, attr_lr: 0, batch_loss: 0.63581181416643, train_err: 0.232421875, grad_norm: 7.7797231185835e-05
iter 2826, lr: 0.2, attr_lr: 0, batch_loss: 0.62167318519736, train_err: 0.17578125, grad_norm: 9.587513971933e-05
iter 2827, lr: 0.2, attr_lr: 0, batch_loss: 0.6266932839079, train_err: 0.171875, grad_norm: 8.1912691149203e-05
iter 2828, lr: 0.2, attr_lr: 0, batch_loss: 0.626731820853, train_err: 0.19140625, grad_norm: 0.00010040138328798
iter 2829, lr: 0.2, attr_lr: 0, batch_loss: 0.63466714693045, train_err: 0.193359375, grad_norm: 8.5223637329217e-05
iter 2830, lr: 0.2, attr_lr: 0, batch_loss: 0.63745653137966, train_err: 0.216796875, grad_norm: 6.1944070784083e-05
iter 2831, lr: 0.2, attr_lr: 0, batch_loss: 0.63303777501506, train_err: 0.205078125, grad_norm: 7.7561330765867e-05
iter 2832, lr: 0.2, attr_lr: 0, batch_loss: 0.62724167080141, train_err: 0.185546875, grad_norm: 8.4933468285902e-05
iter 2833, lr: 0.2, attr_lr: 0, batch_loss: 0.62901258878538, train_err: 0.2109375, grad_norm: 9.4531642135426e-05
iter 2834, lr: 0.2, attr_lr: 0, batch_loss: 0.62234188651776, train_err: 0.173828125, grad_norm: 9.7440317999054e-05
iter 2835, lr: 0.2, attr_lr: 0, batch_loss: 0.6272114634184, train_err: 0.173828125, grad_norm: 0.00010354730338688
iter 2836, lr: 0.2, attr_lr: 0, batch_loss: 0.6266158648774, train_err: 0.1796875, grad_norm: 7.9929135337546e-05
iter 2837, lr: 0.2, attr_lr: 0, batch_loss: 0.63193844857606, train_err: 0.193359375, grad_norm: 5.9153297441067e-05
iter 2838, lr: 0.2, attr_lr: 0, batch_loss: 0.63530771380131, train_err: 0.22265625, grad_norm: 8.4626875643291e-05
iter 2839, lr: 0.2, attr_lr: 0, batch_loss: 0.63069212153887, train_err: 0.224609375, grad_norm: 8.3668494076262e-05
iter 2840, lr: 0.2, attr_lr: 0, batch_loss: 0.63916191009573, train_err: 0.224609375, grad_norm: 6.033872836716e-05
iter 2841, lr: 0.2, attr_lr: 0, batch_loss: 0.62553109714994, train_err: 0.1875, grad_norm: 8.826442932678e-05
iter 2842, lr: 0.2, attr_lr: 0, batch_loss: 0.62965471302445, train_err: 0.203125, grad_norm: 7.6103688993677e-05
iter 2843, lr: 0.2, attr_lr: 0, batch_loss: 0.62572917170492, train_err: 0.171875, grad_norm: 7.0710886741017e-05
iter 2844, lr: 0.2, attr_lr: 0, batch_loss: 0.6277780001288, train_err: 0.201171875, grad_norm: 8.7251440576499e-05
iter 2845, lr: 0.2, attr_lr: 0, batch_loss: 0.63065466112067, train_err: 0.181640625, grad_norm: 7.3931421394556e-05
iter 2846, lr: 0.2, attr_lr: 0, batch_loss: 0.63100359181893, train_err: 0.20703125, grad_norm: 8.2709603094906e-05
iter 2847, lr: 0.2, attr_lr: 0, batch_loss: 0.62931154987098, train_err: 0.20703125, grad_norm: 8.3788298700647e-05
iter 2848, lr: 0.2, attr_lr: 0, batch_loss: 0.63210636161503, train_err: 0.19140625, grad_norm: 7.7438614551791e-05
iter 2849, lr: 0.2, attr_lr: 0, batch_loss: 0.63293117102365, train_err: 0.232421875, grad_norm: 8.3618967686723e-05
iter 2850, lr: 0.2, attr_lr: 0, batch_loss: 0.62925336128783, train_err: 0.197265625, grad_norm: 7.9430955629671e-05
Testing... 
average test_loss = 0.62964692466619, average test_pred_err = 0.19
iter 2851, lr: 0.2, attr_lr: 0, batch_loss: 0.63169660143715, train_err: 0.2109375, grad_norm: 8.1342024752424e-05
iter 2852, lr: 0.2, attr_lr: 0, batch_loss: 0.63127165323799, train_err: 0.21484375, grad_norm: 8.1963367733509e-05
iter 2853, lr: 0.2, attr_lr: 0, batch_loss: 0.62761571850136, train_err: 0.189453125, grad_norm: 8.0658441299596e-05
iter 2854, lr: 0.2, attr_lr: 0, batch_loss: 0.63377686407882, train_err: 0.220703125, grad_norm: 8.6319753030722e-05
iter 2855, lr: 0.2, attr_lr: 0, batch_loss: 0.62240772407293, train_err: 0.1875, grad_norm: 8.8942374613107e-05
iter 2856, lr: 0.2, attr_lr: 0, batch_loss: 0.6279394273269, train_err: 0.205078125, grad_norm: 8.8944703609708e-05
iter 2857, lr: 0.2, attr_lr: 0, batch_loss: 0.6283609981233, train_err: 0.20703125, grad_norm: 9.1480279916579e-05
iter 2858, lr: 0.2, attr_lr: 0, batch_loss: 0.63570714487488, train_err: 0.236328125, grad_norm: 7.936575140638e-05
iter 2859, lr: 0.2, attr_lr: 0, batch_loss: 0.63189921661457, train_err: 0.19921875, grad_norm: 7.8605290904086e-05
iter 2860, lr: 0.2, attr_lr: 0, batch_loss: 0.63086124221992, train_err: 0.21875, grad_norm: 8.4868820153674e-05
iter 2861, lr: 0.2, attr_lr: 0, batch_loss: 0.62677583766977, train_err: 0.201171875, grad_norm: 0.00010570480207697
iter 2862, lr: 0.2, attr_lr: 0, batch_loss: 0.63067369465368, train_err: 0.197265625, grad_norm: 8.2624650291961e-05
iter 2863, lr: 0.2, attr_lr: 0, batch_loss: 0.63251860834938, train_err: 0.2265625, grad_norm: 8.8040690083772e-05
iter 2864, lr: 0.2, attr_lr: 0, batch_loss: 0.63766092494894, train_err: 0.216796875, grad_norm: 7.6986022570001e-05
iter 2865, lr: 0.2, attr_lr: 0, batch_loss: 0.62980412923581, train_err: 0.193359375, grad_norm: 8.0594135904762e-05
iter 2866, lr: 0.2, attr_lr: 0, batch_loss: 0.63427367186105, train_err: 0.197265625, grad_norm: 7.2744101339571e-05
iter 2867, lr: 0.2, attr_lr: 0, batch_loss: 0.64162297457113, train_err: 0.236328125, grad_norm: 5.5231978626213e-05
iter 2868, lr: 0.2, attr_lr: 0, batch_loss: 0.62647580300597, train_err: 0.177734375, grad_norm: 8.159641169097e-05
iter 2869, lr: 0.2, attr_lr: 0, batch_loss: 0.63616682862691, train_err: 0.234375, grad_norm: 8.4211518106346e-05
iter 2870, lr: 0.2, attr_lr: 0, batch_loss: 0.62228705679623, train_err: 0.169921875, grad_norm: 8.9420265921984e-05
iter 2871, lr: 0.2, attr_lr: 0, batch_loss: 0.63261659157096, train_err: 0.20703125, grad_norm: 8.9868484625245e-05
iter 2872, lr: 0.2, attr_lr: 0, batch_loss: 0.63058604621494, train_err: 0.205078125, grad_norm: 7.2083035070771e-05
iter 2873, lr: 0.2, attr_lr: 0, batch_loss: 0.62742634665171, train_err: 0.201171875, grad_norm: 9.4550365190945e-05
iter 2874, lr: 0.2, attr_lr: 0, batch_loss: 0.63847631069263, train_err: 0.193359375, grad_norm: 5.7921487315441e-05
iter 2875, lr: 0.2, attr_lr: 0, batch_loss: 0.63075762777701, train_err: 0.185546875, grad_norm: 8.0273736470743e-05
iter 2876, lr: 0.2, attr_lr: 0, batch_loss: 0.62619666573282, train_err: 0.17578125, grad_norm: 9.0637575876492e-05
iter 2877, lr: 0.2, attr_lr: 0, batch_loss: 0.62538945234828, train_err: 0.1796875, grad_norm: 8.4205582842582e-05
iter 2878, lr: 0.2, attr_lr: 0, batch_loss: 0.62477892428162, train_err: 0.169921875, grad_norm: 8.7238861081869e-05
iter 2879, lr: 0.2, attr_lr: 0, batch_loss: 0.63029764324463, train_err: 0.1875, grad_norm: 6.956076514444e-05
iter 2880, lr: 0.2, attr_lr: 0, batch_loss: 0.62561286375906, train_err: 0.1875, grad_norm: 8.6626096965734e-05
iter 2881, lr: 0.2, attr_lr: 0, batch_loss: 0.62955591096388, train_err: 0.212890625, grad_norm: 8.2786623206464e-05
iter 2882, lr: 0.2, attr_lr: 0, batch_loss: 0.63306359236258, train_err: 0.220703125, grad_norm: 8.9488805927853e-05
iter 2883, lr: 0.2, attr_lr: 0, batch_loss: 0.63508258912324, train_err: 0.19921875, grad_norm: 6.2174262078729e-05
iter 2884, lr: 0.2, attr_lr: 0, batch_loss: 0.62881129155154, train_err: 0.1796875, grad_norm: 8.5634809173856e-05
iter 2885, lr: 0.2, attr_lr: 0, batch_loss: 0.62981031241109, train_err: 0.185546875, grad_norm: 8.564691403061e-05
iter 2886, lr: 0.2, attr_lr: 0, batch_loss: 0.62637562549614, train_err: 0.212890625, grad_norm: 8.8637664495312e-05
iter 2887, lr: 0.2, attr_lr: 0, batch_loss: 0.62803447657301, train_err: 0.19921875, grad_norm: 8.5905372969429e-05
iter 2888, lr: 0.2, attr_lr: 0, batch_loss: 0.62806550515744, train_err: 0.205078125, grad_norm: 9.4074295063388e-05
iter 2889, lr: 0.2, attr_lr: 0, batch_loss: 0.62655803878936, train_err: 0.193359375, grad_norm: 9.3346302872049e-05
iter 2890, lr: 0.2, attr_lr: 0, batch_loss: 0.62593293003235, train_err: 0.17578125, grad_norm: 9.3602626052314e-05
iter 2891, lr: 0.2, attr_lr: 0, batch_loss: 0.6268634724707, train_err: 0.19921875, grad_norm: 9.6014547709956e-05
iter 2892, lr: 0.2, attr_lr: 0, batch_loss: 0.62617371938622, train_err: 0.181640625, grad_norm: 8.9087040181154e-05
iter 2893, lr: 0.2, attr_lr: 0, batch_loss: 0.63003621900703, train_err: 0.2109375, grad_norm: 7.8842315870271e-05
iter 2894, lr: 0.2, attr_lr: 0, batch_loss: 0.62845111006342, train_err: 0.18359375, grad_norm: 7.4139595146998e-05
iter 2895, lr: 0.2, attr_lr: 0, batch_loss: 0.63094881834525, train_err: 0.203125, grad_norm: 7.3722126186339e-05
iter 2896, lr: 0.2, attr_lr: 0, batch_loss: 0.63618068767625, train_err: 0.244140625, grad_norm: 8.1861524970618e-05
iter 2897, lr: 0.2, attr_lr: 0, batch_loss: 0.62856229761157, train_err: 0.193359375, grad_norm: 8.0662527422712e-05
iter 2898, lr: 0.2, attr_lr: 0, batch_loss: 0.62951377311365, train_err: 0.197265625, grad_norm: 8.7697619846968e-05
iter 2899, lr: 0.2, attr_lr: 0, batch_loss: 0.62700234837231, train_err: 0.17578125, grad_norm: 8.5634182295981e-05
iter 2900, lr: 0.2, attr_lr: 0, batch_loss: 0.62658743244498, train_err: 0.181640625, grad_norm: 8.1613240656296e-05
Testing... 
average test_loss = 0.62897711243599, average test_pred_err = 0.183
Snapshotting A_model... done
iter 2901, lr: 0.2, attr_lr: 0, batch_loss: 0.62407782977328, train_err: 0.189453125, grad_norm: 9.709391507277e-05
iter 2902, lr: 0.2, attr_lr: 0, batch_loss: 0.63098279378692, train_err: 0.2109375, grad_norm: 7.6369418916203e-05
iter 2903, lr: 0.2, attr_lr: 0, batch_loss: 0.63330543359879, train_err: 0.20703125, grad_norm: 8.1974258802148e-05
iter 2904, lr: 0.2, attr_lr: 0, batch_loss: 0.63175575538303, train_err: 0.23046875, grad_norm: 8.2165396169489e-05
iter 2905, lr: 0.2, attr_lr: 0, batch_loss: 0.63313400410036, train_err: 0.224609375, grad_norm: 6.5784071962449e-05
iter 2906, lr: 0.2, attr_lr: 0, batch_loss: 0.62699889028339, train_err: 0.177734375, grad_norm: 8.870460836828e-05
iter 2907, lr: 0.2, attr_lr: 0, batch_loss: 0.63863365563293, train_err: 0.22265625, grad_norm: 6.9220997364157e-05
iter 2908, lr: 0.2, attr_lr: 0, batch_loss: 0.62546209932864, train_err: 0.201171875, grad_norm: 9.4351011848834e-05
iter 2909, lr: 0.2, attr_lr: 0, batch_loss: 0.63700954430761, train_err: 0.224609375, grad_norm: 5.9274074772113e-05
iter 2910, lr: 0.2, attr_lr: 0, batch_loss: 0.6316553683885, train_err: 0.201171875, grad_norm: 8.0657319657495e-05
iter 2911, lr: 0.2, attr_lr: 0, batch_loss: 0.63162888535236, train_err: 0.193359375, grad_norm: 7.0683247784354e-05
iter 2912, lr: 0.2, attr_lr: 0, batch_loss: 0.62546063018799, train_err: 0.177734375, grad_norm: 7.6811609284582e-05
iter 2913, lr: 0.2, attr_lr: 0, batch_loss: 0.63173968612369, train_err: 0.205078125, grad_norm: 8.38179010358e-05
iter 2914, lr: 0.2, attr_lr: 0, batch_loss: 0.63156888121648, train_err: 0.220703125, grad_norm: 7.8276785457241e-05
iter 2915, lr: 0.2, attr_lr: 0, batch_loss: 0.63530071002544, train_err: 0.2421875, grad_norm: 9.0608167315211e-05
iter 2916, lr: 0.2, attr_lr: 0, batch_loss: 0.63732802970024, train_err: 0.171875, grad_norm: 6.2069273012821e-05
