Creating model... done
Training with snapshotting enabled... 
Testing... 
test_loss = 0.75552588701248, test_pred_err = 0.4921875
iter 1, lr: 2, attr_lr: 0, batch_loss: 0.74227534234524, train_err: 0.484375, grad_norm: 0.084692731499672, mem: 6276.236328125
iter 4197, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.53039437532425, train_err: 0.3046875, grad_norm: 0.48906576633453, mem: 25625.897460938
iter 4198, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.48848223686218, train_err: 0.265625, grad_norm: 0.32478857040405, mem: 35166.123046875
iter 4199, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.5007621049881, train_err: 0.25, grad_norm: 0.3801332116127, mem: 23739.356445312
iter 4200, lr: 1.9073486328125e-06, attr_lr: 0, batch_loss: 0.54488489031792, train_err: 0.3046875, grad_norm: 0.43437430262566, mem: 33254.219726562
Testing... 
test_loss = 0.29693810641766, test_pred_err = 0.09375
Snapshotting C_model... done
iter 4201, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.47834920883179, train_err: 0.2265625, grad_norm: 0.31875064969063, mem: 25518.706054688
iter 4202, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.54664245247841, train_err: 0.2734375, grad_norm: 0.42725303769112, mem: 30225.708984375
iter 4203, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.49241358041763, train_err: 0.2734375, grad_norm: 0.50460559129715, mem: 39853.083007812
iter 4204, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.48641237616539, train_err: 0.2109375, grad_norm: 0.43613436818123, mem: 26439.481445312
iter 4205, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.60707581043243, train_err: 0.328125, grad_norm: 0.52953392267227, mem: 36024.180664062
iter 4206, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52368205785751, train_err: 0.265625, grad_norm: 0.35768166184425, mem: 24580.008789062
iter 4207, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.54683700203896, train_err: 0.25, grad_norm: 0.45453217625618, mem: 34108.240234375
iter 4208, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.5767970085144, train_err: 0.328125, grad_norm: 0.54911214113235, mem: 22496.184570312
iter 4209, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52463403344154, train_err: 0.2734375, grad_norm: 0.42698520421982, mem: 31130.731445312
iter 4210, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.47902205586433, train_err: 0.2265625, grad_norm: 0.41311916708946, mem: 39644.860351562
iter 4211, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.49253129959106, train_err: 0.2421875, grad_norm: 0.36009266972542, mem: 27291.015625
iter 4212, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.48614029586315, train_err: 0.2109375, grad_norm: 0.40858313441277, mem: 35816.418945312
iter 4213, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.5736922621727, train_err: 0.3671875, grad_norm: 0.43529289960861, mem: 24371.342773438
iter 4214, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.51431474089622, train_err: 0.2578125, grad_norm: 0.48345550894737, mem: 33902.370117188
iter 4215, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.48226588964462, train_err: 0.234375, grad_norm: 0.39646390080452, mem: 21639.239257812
iter 4216, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.53773273527622, train_err: 0.3125, grad_norm: 0.41853195428848, mem: 31129.513671875
iter 4217, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.60767021775246, train_err: 0.3125, grad_norm: 0.51276057958603, mem: 39645.110351562
iter 4218, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.48849394917488, train_err: 0.25, grad_norm: 0.4125879406929, mem: 27289.93359375
iter 4219, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.46560472249985, train_err: 0.21875, grad_norm: 0.39026573300362, mem: 35815.840820312
iter 4220, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.5231801867485, train_err: 0.25, grad_norm: 0.41275355219841, mem: 23529.299804688
iter 4221, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.51702177524567, train_err: 0.296875, grad_norm: 0.38975510001183, mem: 31999.168945312
iter 4222, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.49472373723984, train_err: 0.2890625, grad_norm: 0.5020290017128, mem: 40700.237304688
iter 4223, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.53732684254646, train_err: 0.2890625, grad_norm: 0.39120325446129, mem: 28162.787109375
iter 4224, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.58870488405228, train_err: 0.3203125, grad_norm: 0.40100008249283, mem: 37730.978515625
iter 4225, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.59466445446014, train_err: 0.3046875, grad_norm: 0.4809453189373, mem: 25369.481445312
iter 4226, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.49888475239277, train_err: 0.265625, grad_norm: 0.4165153503418, mem: 34956.890625
iter 4227, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.51018860936165, train_err: 0.2421875, grad_norm: 0.3749044239521, mem: 22778.51953125
iter 4228, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.53703686594963, train_err: 0.3046875, grad_norm: 0.4259320795536, mem: 38262.809570312
iter 4229, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.48890179395676, train_err: 0.25, grad_norm: 0.46502059698105, mem: 29211.05859375
iter 4230, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.57552176713943, train_err: 0.328125, grad_norm: 0.49886074662209, mem: 37730.995117188
iter 4231, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.5186493396759, train_err: 0.234375, grad_norm: 0.40648525953293, mem: 25416.252929688
iter 4232, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.56260967254639, train_err: 0.28125, grad_norm: 0.48959368467331, mem: 34956.602539062
iter 4233, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.49388718605042, train_err: 0.28125, grad_norm: 0.4327141046524, mem: 23529.141601562
iter 4234, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.51179890334606, train_err: 0.2578125, grad_norm: 0.4772821366787, mem: 33045.120117188
iter 4235, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.468470454216, train_err: 0.2109375, grad_norm: 0.3991374373436, mem: 40734.586914062
iter 4236, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.44652938842773, train_err: 0.203125, grad_norm: 0.36889526247978, mem: 29212.365234375
iter 4237, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.49040949344635, train_err: 0.2265625, grad_norm: 0.40427333116531, mem: 37731.903320312
iter 4238, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.54433578252792, train_err: 0.296875, grad_norm: 0.51376974582672, mem: 25369.993164062
iter 4239, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.54029867053032, train_err: 0.3125, grad_norm: 0.51967543363571, mem: 31990.484375
iter 4240, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.51431328058243, train_err: 0.234375, grad_norm: 0.38961762189865, mem: 40698.923828125
iter 4241, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50595504045486, train_err: 0.265625, grad_norm: 0.37073788046837, mem: 29211.178710938
iter 4242, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52874821424484, train_err: 0.2578125, grad_norm: 0.43722677230835, mem: 37731.857421875
iter 4243, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50745344161987, train_err: 0.2734375, grad_norm: 0.35307422280312, mem: 25369.939453125
iter 4244, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52942690253258, train_err: 0.234375, grad_norm: 0.52520394325256, mem: 34956.463867188
iter 4245, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.56414726376534, train_err: 0.3046875, grad_norm: 0.47711259126663, mem: 23529.216796875
iter 4246, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.49697768688202, train_err: 0.234375, grad_norm: 0.47363540530205, mem: 31128.545898438
iter 4247, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.48596933484077, train_err: 0.2734375, grad_norm: 0.35883864760399, mem: 40697.857421875
iter 4248, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.58274367451668, train_err: 0.3046875, grad_norm: 0.49842694401741, mem: 29211.571289062
iter 4249, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.45839616656303, train_err: 0.1953125, grad_norm: 0.48289158940315, mem: 35824.810546875
iter 4250, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.51084804534912, train_err: 0.265625, grad_norm: 0.4582551419735, mem: 24370.977539062
Testing... 
test_loss = 0.28783211112022, test_pred_err = 0.0625
iter 4251, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52599163353443, train_err: 0.3125, grad_norm: 0.42854887247086, mem: 31698.744140625
iter 4252, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50929573178291, train_err: 0.28125, grad_norm: 0.4569083750248, mem: 29893.805664062
iter 4253, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.54418605566025, train_err: 0.265625, grad_norm: 0.41385424137115, mem: 39644.109375
iter 4254, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.53621912002563, train_err: 0.28125, grad_norm: 0.45579648017883, mem: 27291.005859375
iter 4255, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50502157211304, train_err: 0.2734375, grad_norm: 0.45388880372047, mem: 36870.9140625
iter 4256, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52870988845825, train_err: 0.296875, grad_norm: 0.48962384462357, mem: 25413.399414062
iter 4257, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.47160236537457, train_err: 0.2578125, grad_norm: 0.40379250049591, mem: 34956.955078125
iter 4258, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.45690834522247, train_err: 0.2109375, grad_norm: 0.41801166534424, mem: 23529.983398438
iter 4259, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.53846637904644, train_err: 0.265625, grad_norm: 0.50562173128128, mem: 31989.234375
iter 4260, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.41909903287888, train_err: 0.171875, grad_norm: 0.42012983560562, mem: 40697.853515625
iter 4261, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.56506156921387, train_err: 0.3046875, grad_norm: 0.47514477372169, mem: 28152.490234375
iter 4262, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.58665281534195, train_err: 0.34375, grad_norm: 0.48030281066895, mem: 37730.485351562
iter 4263, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.49721851944923, train_err: 0.234375, grad_norm: 0.42880511283875, mem: 25371.01953125
iter 4264, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.4307524561882, train_err: 0.21875, grad_norm: 0.38756856322289, mem: 34957.298828125
iter 4265, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50230306386948, train_err: 0.2265625, grad_norm: 0.38516026735306, mem: 23529.32421875
iter 4266, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.47127439081669, train_err: 0.21875, grad_norm: 0.36228290200233, mem: 33045.392578125
iter 4267, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.51044762134552, train_err: 0.2109375, grad_norm: 0.53173691034317, mem: 21639.381835938
iter 4268, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.63803493976593, train_err: 0.3671875, grad_norm: 0.41904017329216, mem: 31129.3203125
iter 4269, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.54450616240501, train_err: 0.3203125, grad_norm: 0.54387992620468, mem: 40698.752929688
iter 4270, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.48751372098923, train_err: 0.2578125, grad_norm: 0.36508405208588, mem: 29211.8984375
iter 4271, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.54065757989883, train_err: 0.3125, grad_norm: 0.46193745732307, mem: 37730.669921875
iter 4272, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.5918365418911, train_err: 0.3359375, grad_norm: 0.59254282712936, mem: 25371.700195312
iter 4273, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50402000546455, train_err: 0.2265625, grad_norm: 0.36718010902405, mem: 34957.095703125
iter 4274, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.4815434217453, train_err: 0.2109375, grad_norm: 0.48875465989113, mem: 23528.450195312
iter 4275, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.44393512606621, train_err: 0.2578125, grad_norm: 0.37646514177322, mem: 33044.633789062
iter 4276, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52997486293316, train_err: 0.28125, grad_norm: 0.46189537644386, mem: 21637.924804688
iter 4277, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52931991219521, train_err: 0.2578125, grad_norm: 0.4960980117321, mem: 31132.938476562
iter 4278, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.47038002312183, train_err: 0.2265625, grad_norm: 0.46945205330849, mem: 38788.194335938
iter 4279, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.45649072527885, train_err: 0.2109375, grad_norm: 0.39482203125954, mem: 26235.166992188
iter 4280, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.43907928466797, train_err: 0.2109375, grad_norm: 0.34974974393845, mem: 35815.969726562
iter 4281, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.43750482797623, train_err: 0.1875, grad_norm: 0.46023431420326, mem: 23528.350585938
iter 4282, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.54091578722, train_err: 0.21875, grad_norm: 0.47896063327789, mem: 31989.315429688
iter 4283, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.45475894212723, train_err: 0.2109375, grad_norm: 0.35614892840385, mem: 39644.086914062
iter 4284, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.56309771537781, train_err: 0.3125, grad_norm: 0.45120123028755, mem: 27291.05859375
iter 4285, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50184194743633, train_err: 0.296875, grad_norm: 0.4165021777153, mem: 35815.581054688
iter 4286, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.46650265157223, train_err: 0.1875, grad_norm: 0.4624716937542, mem: 24370.602539062
iter 4287, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52294686436653, train_err: 0.21875, grad_norm: 0.52684605121613, mem: 33045.290039062
iter 4288, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.44578024744987, train_err: 0.234375, grad_norm: 0.32496815919876, mem: 21639.291992188
iter 4289, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.4517807662487, train_err: 0.2578125, grad_norm: 0.35227927565575, mem: 28153.271484375
iter 4290, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.47539803385735, train_err: 0.2265625, grad_norm: 0.36632007360458, mem: 37731.78125
iter 4291, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.55151163041592, train_err: 0.265625, grad_norm: 0.48081946372986, mem: 25414.829101562
iter 4292, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.47001022100449, train_err: 0.296875, grad_norm: 0.49927565455437, mem: 34957.18359375
iter 4293, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.46479606628418, train_err: 0.2421875, grad_norm: 0.36829578876495, mem: 22483.612304688
iter 4294, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.45325061678886, train_err: 0.1796875, grad_norm: 0.32864224910736, mem: 31128.912109375
iter 4295, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.44143654406071, train_err: 0.25, grad_norm: 0.36657375097275, mem: 40698.591796875
iter 4296, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.47394919395447, train_err: 0.25, grad_norm: 0.41342186927795, mem: 29211.826171875
iter 4297, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50102326273918, train_err: 0.234375, grad_norm: 0.4798509478569, mem: 38786.385742188
iter 4298, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.53265964984894, train_err: 0.265625, grad_norm: 0.46997904777527, mem: 26231.69140625
iter 4299, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52768035233021, train_err: 0.28125, grad_norm: 0.4157507121563, mem: 35817.030273438
iter 4300, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.55507561564445, train_err: 0.28125, grad_norm: 0.44038531184196, mem: 23526.932617188
Testing... 
test_loss = 0.35923044383526, test_pred_err = 0.1484375
Snapshotting C_model... done
iter 4301, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52495886385441, train_err: 0.25, grad_norm: 0.46409025788307, mem: 38050.600585938
iter 4302, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.51833721995354, train_err: 0.265625, grad_norm: 0.38710144162178, mem: 21476.721679688
iter 4303, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.46138077974319, train_err: 0.171875, grad_norm: 0.42588111758232, mem: 31129.362304688
iter 4304, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50221236050129, train_err: 0.2421875, grad_norm: 0.51303458213806, mem: 39647.444335938
iter 4305, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.61511170864105, train_err: 0.3203125, grad_norm: 0.4707935154438, mem: 27291.428710938
iter 4306, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.52922043204308, train_err: 0.3125, grad_norm: 0.39079833030701, mem: 36871.931640625
iter 4307, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.46136717498302, train_err: 0.2265625, grad_norm: 0.47017389535904, mem: 24377.671875
iter 4308, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.53305122256279, train_err: 0.2578125, grad_norm: 0.45915025472641, mem: 33048.072265625
iter 4309, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.48805442452431, train_err: 0.2734375, grad_norm: 0.39595258235931, mem: 21638.470703125
iter 4310, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.58574330806732, train_err: 0.2890625, grad_norm: 0.4361909031868, mem: 29214.157226562
iter 4311, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.49071606993675, train_err: 0.2421875, grad_norm: 0.48445123434067, mem: 38787.82421875
iter 4312, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50017702579498, train_err: 0.2890625, grad_norm: 0.42147535085678, mem: 25370.396484375
iter 4313, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.47662498056889, train_err: 0.2109375, grad_norm: 0.42630901932716, mem: 34957.0234375
iter 4314, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.47285750508308, train_err: 0.2421875, grad_norm: 0.46175909042358, mem: 22479.676757812
iter 4315, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50573685765266, train_err: 0.2578125, grad_norm: 0.41775754094124, mem: 31129.118164062
iter 4316, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.54027545452118, train_err: 0.2890625, grad_norm: 0.50562727451324, mem: 39644.637695312
iter 4317, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.49779766798019, train_err: 0.28125, grad_norm: 0.43203997612, mem: 26233.807617188
iter 4318, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.49523305892944, train_err: 0.21875, grad_norm: 0.38469538092613, mem: 35815.971679688
iter 4319, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50138978660107, train_err: 0.234375, grad_norm: 0.40635174512863, mem: 24369.766601562
iter 4320, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.58000600337982, train_err: 0.3359375, grad_norm: 0.57335656881332, mem: 33044.849609375
iter 4321, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.46793758869171, train_err: 0.2265625, grad_norm: 0.42787119746208, mem: 21636.842773438
iter 4322, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50589781999588, train_err: 0.25, grad_norm: 0.40138471126556, mem: 31130.076171875
iter 4323, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.60497558116913, train_err: 0.3359375, grad_norm: 0.58773320913315, mem: 39652.818359375
iter 4324, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.51134206354618, train_err: 0.28125, grad_norm: 0.41055172681808, mem: 26233.540039062
iter 4325, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.53270977735519, train_err: 0.28125, grad_norm: 0.50982904434204, mem: 34957.341796875
iter 4326, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50669312477112, train_err: 0.25, grad_norm: 0.41482511162758, mem: 23529.327148438
iter 4327, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.50421443581581, train_err: 0.25, grad_norm: 0.43522590398788, mem: 33045.000976562
iter 4328, lr: 9.5367431640625e-07, attr_lr: 0, batch_loss: 0.4745657145977, train_err: 0.2578125, grad_norm: 0.42510578036308, mem: 21637.81640625
